"status_type","status_published","num_comments","num_shares","num_likes","num_loves","num_wows","num_hahas","num_sads","num_angrys","dow","moy","pos_emo_int","neg_emo_int"
"photo",2017-12-27 06:25:00,0,1,25,0,0,0,0,0,3,12,0,0
"photo",2017-12-27 06:24:00,0,1,18,0,0,0,0,0,3,12,0,0
"photo",2017-12-27 06:21:00,2,1,18,0,0,0,0,0,3,12,36,0
"photo",2017-12-27 05:42:00,0,0,8,0,0,0,0,0,3,12,0,0
"link",2017-12-27 02:41:00,0,6,76,0,0,0,0,0,3,12,0,0
"photo",2017-12-26 07:08:00,0,0,10,0,0,0,0,0,2,12,0,0
"photo",2017-12-26 02:18:00,0,18,44,0,0,0,0,0,2,12,0,0
"photo",2017-12-25 04:52:00,4,19,82,0,0,0,0,0,1,12,328,0
"photo",2017-12-25 03:12:00,6,1,33,0,0,0,0,0,1,12,198,0
"photo",2017-12-24 23:11:00,1,0,112,1,1,0,0,0,7,12,113,0
"photo",2017-12-24 22:58:00,7,2,212,6,1,0,0,0,7,12,1526,0
"photo",2017-12-24 06:23:00,8,0,12,1,0,0,3,0,7,12,104,24
"photo",2017-12-23 07:54:00,3,0,16,1,0,0,0,0,6,12,51,0
"photo",2017-12-23 01:12:00,6,1,52,0,2,0,0,0,6,12,312,0
"photo",2017-12-22 23:56:00,3,0,6,0,0,0,0,0,5,12,18,0
"video",2017-12-22 22:35:00,551,92,162,32,0,0,0,0,5,12,106894,0
"photo",2017-12-22 09:16:00,10,0,16,3,0,0,1,1,5,12,190,20
"photo",2017-12-22 04:30:00,50,3,578,38,21,0,0,0,5,12,30800,0
"photo",2017-12-22 02:49:00,8,0,5,0,0,0,0,0,5,12,40,0
"video",2017-12-22 01:19:00,810,224,207,38,1,1,0,0,5,12,198450,0
"photo",2017-12-21 07:22:00,6,0,19,0,1,0,0,0,4,12,114,0
"video",2017-12-21 04:16:00,5006,698,340,91,3,2,2,1,4,12,2157586,15018
"photo",2017-12-21 03:34:00,8,2,62,3,0,0,0,0,4,12,520,0
"photo",2017-12-21 03:27:00,0,6,75,1,0,0,0,0,4,12,0,0
"video",2017-12-21 01:15:00,579,176,241,48,0,3,0,0,4,12,167331,0
"photo",2017-12-20 05:30:00,1,0,12,0,0,0,0,0,3,12,12,0
"status",2017-12-20 04:16:00,7,0,49,2,0,0,0,0,3,12,357,0
"photo",2017-12-20 00:07:00,1,0,12,0,0,0,0,0,3,12,12,0
"video",2017-12-19 22:16:00,4741,482,455,81,1,5,2,1,2,12,2541176,14223
"photo",2017-12-19 07:59:00,50,3,345,10,1,0,0,0,2,12,17750,0
"photo",2017-12-19 05:56:00,3,1,74,0,0,1,0,0,2,12,222,0
"photo",2017-12-19 04:27:00,5,0,13,1,0,0,0,0,2,12,70,0
"photo",2017-12-19 00:21:00,1,0,51,0,0,0,0,0,2,12,51,0
"link",2017-12-19 00:13:00,0,0,29,1,0,0,0,0,2,12,0,0
"photo",2017-12-18 04:30:00,1,1,11,0,0,0,0,0,1,12,11,0
"photo",2017-12-18 04:30:00,0,0,3,0,0,0,0,0,1,12,0,0
"photo",2017-12-17 09:30:00,0,0,10,0,0,0,0,0,7,12,0,0
"photo",2017-12-17 08:16:00,44,0,176,1,3,4,0,31,7,12,7788,1364
"photo",2017-12-17 01:51:00,2,0,5,0,0,0,0,0,7,12,10,0
"photo",2017-12-16 02:46:00,2,0,9,0,0,0,0,0,6,12,18,0
"photo",2017-12-16 01:59:00,8,2,63,0,0,0,0,0,6,12,504,0
"photo",2017-12-16 01:36:00,3,1,17,0,0,0,0,0,6,12,51,0
"photo",2017-12-15 22:21:00,2,0,62,2,3,0,0,0,5,12,128,0
"video",2017-12-15 22:00:00,0,0,17,0,0,0,0,0,5,12,0,0
"photo",2017-12-15 08:00:00,3,0,12,0,0,0,0,0,5,12,36,0
"photo",2017-12-15 06:42:00,0,0,12,0,0,0,0,0,5,12,0,0
"photo",2017-12-15 03:07:00,11,4,148,2,3,0,0,0,5,12,1650,0
"video",2017-12-14 06:53:00,1543,128,315,35,6,4,0,0,4,12,540050,0
"photo",2017-12-14 06:24:00,6,0,17,0,0,0,0,0,4,12,102,0
"photo",2017-12-14 02:45:00,2,0,11,0,0,0,0,0,4,12,22,0
"video",2017-12-14 00:43:00,4162,293,284,60,3,3,2,0,4,12,1431728,8324
"photo",2017-12-13 05:32:00,0,1,48,0,0,0,0,0,3,12,0,0
"photo",2017-12-13 05:08:00,17,3,212,11,2,0,0,0,3,12,3791,0
"photo",2017-12-13 05:00:00,7,1,4,0,0,0,0,0,3,12,28,0
"photo",2017-12-13 01:46:00,7,0,11,1,0,0,0,0,3,12,84,0
"video",2017-12-13 00:20:00,3175,458,395,82,2,1,0,0,3,12,1514475,0
"photo",2017-12-12 23:43:00,14,1,179,4,0,0,0,0,2,12,2562,0
"photo",2017-12-12 09:37:00,12,6,114,2,1,0,0,0,2,12,1392,0
"video",2017-12-12 01:28:00,7783,498,444,81,1,3,3,0,2,12,4086075,23349
"photo",2017-12-12 01:14:00,0,8,11,0,0,0,0,0,2,12,0,0
"photo",2017-12-11 20:58:00,1,0,10,0,0,0,0,0,1,12,10,0
"photo",2017-12-10 02:33:00,3,0,11,0,0,0,0,0,7,12,33,0
"video",2017-12-10 02:09:00,3882,287,393,98,1,3,3,0,7,12,1906062,11646
"photo",2017-12-09 22:02:00,0,1,44,0,0,0,0,0,6,12,0,0
"photo",2017-12-09 21:44:00,4,1,44,1,0,0,0,0,6,12,180,0
"photo",2017-12-09 10:22:00,5,1,92,3,1,0,0,0,6,12,475,0
"photo",2017-12-09 04:38:00,0,0,20,1,0,0,0,0,6,12,0,0
"link",2017-12-09 02:25:00,3,16,144,0,0,0,0,0,6,12,432,0
"video",2017-12-08 09:09:00,1,0,32,0,0,0,0,0,5,12,32,0
"photo",2017-12-08 02:06:00,0,0,27,0,0,0,0,0,5,12,0,0
"link",2017-12-07 09:26:00,0,9,93,1,1,0,0,0,4,12,0,0
"photo",2017-12-07 04:34:00,3,0,14,0,0,0,0,0,4,12,42,0
"video",2017-12-06 22:03:00,4761,297,318,95,0,8,4,0,3,12,1966293,19044
"photo",2017-12-06 12:05:00,0,1,4,0,0,0,0,0,3,12,0,0
"video",2017-12-05 21:31:00,4031,328,376,87,5,10,5,0,2,12,1866353,20155
"video",2017-12-05 08:34:00,3420,60,276,165,1,10,4,0,2,12,1508220,13680
"photo",2017-12-05 07:24:00,43,1,148,7,2,0,0,0,2,12,6665,0
"photo",2017-12-05 05:39:00,11,8,127,5,2,0,0,0,2,12,1452,0
"photo",2017-12-05 02:50:00,1,1,16,0,0,0,0,0,2,12,16,0
"video",2017-12-04 23:35:00,6151,118,424,119,5,9,23,3,1,12,3339993,159926
"photo",2017-12-04 10:08:00,205,2,376,11,8,0,0,0,1,12,79335,0
"photo",2017-12-04 05:17:00,0,0,18,0,0,0,0,0,1,12,0,0
"video",2017-12-04 03:10:00,714,52,241,58,3,1,0,0,1,12,213486,0
"photo",2017-12-04 02:32:00,12,2,91,1,5,0,1,0,1,12,1104,12
"photo",2017-12-04 00:25:00,34,2,76,0,0,0,0,0,1,12,2584,0
"photo",2017-12-03 22:35:00,3,2,48,2,0,0,0,0,7,12,150,0
"photo",2017-12-03 04:22:00,0,0,12,0,0,0,0,0,7,12,0,0
"photo",2017-12-03 04:16:00,0,0,6,0,0,0,0,0,7,12,0,0
"photo",2017-12-02 04:45:00,3,1,34,2,0,0,0,0,6,12,108,0
"photo",2017-12-02 02:11:00,0,0,6,0,0,0,0,0,6,12,0,0
"photo",2017-12-01 23:29:00,17,2,164,2,0,0,0,0,5,12,2822,0
"photo",2017-12-01 20:21:00,3,1,96,0,0,0,0,0,5,12,288,0
"photo",2017-12-01 08:11:00,1,1,12,0,0,0,0,0,5,12,12,0
"photo",2017-11-30 21:48:00,97,5,378,5,11,0,0,0,4,11,37151,0
"photo",2017-11-30 04:08:00,0,1,13,0,0,0,0,0,4,11,0,0
"photo",2017-11-29 04:52:00,1,1,6,0,0,0,0,0,3,11,6,0
"status",2017-11-29 01:18:00,13,3,137,4,0,0,0,0,3,11,1833,0
"photo",2017-11-28 23:33:00,63,8,167,0,0,0,0,0,2,11,10521,0
"photo",2017-11-28 12:26:00,2,2,39,0,1,0,0,0,2,11,78,0
"photo",2017-11-28 11:57:00,0,1,10,0,0,0,0,0,2,11,0,0
"photo",2017-11-28 11:55:00,0,1,10,0,0,0,0,0,2,11,0,0
"photo",2017-11-28 11:52:00,3,2,30,0,0,0,0,0,2,11,90,0
"photo",2017-11-28 04:25:00,0,1,7,0,0,0,0,0,2,11,0,0
"photo",2017-11-27 23:49:00,15,2,140,3,5,0,0,0,1,11,2145,0
"link",2017-11-27 23:39:00,0,0,10,0,0,0,0,0,1,11,0,0
"photo",2017-11-27 21:05:00,0,3,78,4,1,0,0,0,1,11,0,0
"video",2017-11-27 04:48:00,351,41,194,42,0,3,5,1,1,11,82836,2106
"photo",2017-11-27 02:00:00,7,3,241,5,2,1,0,0,1,11,1722,0
"photo",2017-11-27 01:00:00,0,1,11,0,0,0,0,0,1,11,0,0
"video",2017-11-26 02:59:00,708,33,190,70,1,4,0,0,7,11,184080,0
"photo",2017-11-26 02:13:00,0,1,3,0,0,0,0,0,7,11,0,0
"photo",2017-11-26 02:12:00,26,1,86,2,2,0,0,0,7,11,2288,0
"status",2017-11-26 00:44:00,24,1,119,4,0,0,1,0,7,11,2952,24
"video",2017-11-24 23:53:00,970,63,260,62,2,2,0,0,5,11,312340,0
"link",2017-11-24 23:34:00,0,7,9,1,0,0,0,0,5,11,0,0
"photo",2017-11-24 22:11:00,9,23,214,12,1,7,0,0,5,11,2034,0
"video",2017-11-24 00:58:00,605,45,213,53,2,4,2,0,5,11,160930,1210
"photo",2017-11-23 22:58:00,19,2,147,2,2,0,0,0,4,11,2831,0
"photo",2017-11-23 05:05:00,2,1,8,0,0,0,0,0,4,11,16,0
"photo",2017-11-23 04:03:00,3,6,40,0,5,0,0,1,4,11,120,3
"photo",2017-11-23 03:49:00,2,1,41,1,0,0,0,0,4,11,84,0
"photo",2017-11-23 01:25:00,5,1,74,1,1,0,0,0,4,11,375,0
"photo",2017-11-23 01:24:00,6,1,27,0,1,0,0,0,4,11,162,0
"video",2017-11-22 21:43:00,955,88,235,59,1,4,0,0,3,11,280770,0
"photo",2017-11-22 21:02:00,12,1,87,3,1,0,0,0,3,11,1080,0
"photo",2017-11-22 05:21:00,3,1,9,2,0,0,1,0,3,11,33,3
"video",2017-11-22 00:44:00,438,96,174,31,1,0,0,0,3,11,89790,0
"photo",2017-11-21 23:22:00,2,0,40,0,0,0,0,0,2,11,80,0
"link",2017-11-21 04:00:00,0,20,333,1,0,0,0,0,2,11,0,0
"photo",2017-11-21 03:05:00,0,1,10,1,0,0,0,0,2,11,0,0
"link",2017-11-21 00:53:00,0,10,57,0,0,0,0,0,2,11,0,0
"video",2017-11-20 22:08:00,799,85,190,67,1,1,0,0,1,11,205343,0
"photo",2017-11-20 03:18:00,0,0,6,0,0,0,0,0,1,11,0,0
"video",2017-11-20 00:58:00,965,72,234,64,0,2,0,0,1,11,287570,0
"photo",2017-11-20 00:00:00,37,2,118,2,0,0,0,0,1,11,4440,0
"photo",2017-11-19 23:16:00,3,1,46,0,0,0,0,0,7,11,138,0
"photo",2017-11-19 23:11:00,1,0,18,0,0,0,0,0,7,11,18,0
"photo",2017-11-19 23:07:00,3,2,18,0,0,0,0,0,7,11,54,0
"photo",2017-11-19 23:04:00,3,2,36,0,0,0,0,0,7,11,108,0
"photo",2017-11-19 23:01:00,0,2,11,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 22:58:00,0,1,25,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 22:53:00,2,2,8,0,0,0,0,0,7,11,16,0
"photo",2017-11-19 22:49:00,0,1,17,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 22:47:00,0,0,8,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 22:41:00,0,1,14,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 22:39:00,0,1,11,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 22:35:00,0,1,10,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 22:32:00,0,0,16,0,0,0,0,0,7,11,0,0
"photo",2017-11-19 03:27:00,1,0,45,2,0,0,0,0,7,11,47,0
"photo",2017-11-19 02:22:00,4,8,71,1,0,0,0,0,7,11,288,0
"video",2017-11-18 23:59:00,622,81,193,35,1,1,0,0,6,11,141816,0
"photo",2017-11-18 23:50:00,1,0,8,0,0,0,0,0,6,11,8,0
"video",2017-11-18 04:01:00,939,117,191,38,0,0,2,0,6,11,215031,1878
"photo",2017-11-18 03:11:00,23,0,100,3,0,0,0,0,6,11,2369,0
"photo",2017-11-18 01:15:00,2,0,5,0,0,0,0,0,6,11,10,0
"photo",2017-11-18 01:09:00,4,0,21,0,0,0,0,0,6,11,84,0
"photo",2017-11-17 03:23:00,0,0,5,0,0,0,0,0,5,11,0,0
"video",2017-11-16 23:41:00,744,75,217,55,0,3,1,0,4,11,202368,744
"photo",2017-11-16 08:46:00,1,0,17,1,0,0,0,0,4,11,18,0
"photo",2017-11-16 06:44:00,0,2,53,1,0,0,0,0,4,11,0,0
"photo",2017-11-16 04:14:00,2,0,5,0,0,0,0,0,4,11,10,0
"video",2017-11-16 01:01:00,1154,121,242,54,2,3,0,0,4,11,341584,0
"photo",2017-11-15 22:41:00,0,0,63,2,0,0,0,0,3,11,0,0
"photo",2017-11-15 21:12:00,63,2,189,7,0,0,0,0,3,11,12348,0
"photo",2017-11-15 00:21:00,0,0,6,0,0,0,0,0,3,11,0,0
"photo",2017-11-14 02:46:00,0,0,8,0,0,0,0,0,2,11,0,0
"video",2017-11-14 00:11:00,290,66,174,45,1,1,0,0,2,11,63510,0
"photo",2017-11-13 11:37:00,0,0,4,0,0,0,0,0,1,11,0,0
"photo",2017-11-13 08:50:00,13,4,110,7,1,0,0,0,1,11,1521,0
"video",2017-11-12 23:26:00,1034,95,216,61,0,1,0,1,7,11,286418,1034
"photo",2017-11-12 22:48:00,27,4,132,3,1,0,0,0,7,11,3645,0
"photo",2017-11-12 04:59:00,1,67,94,0,3,0,0,0,7,11,94,0
"photo",2017-11-12 01:22:00,0,0,10,0,0,0,0,0,7,11,0,0
"photo",2017-11-11 02:28:00,1,0,8,0,0,0,0,0,6,11,8,0
"photo",2017-11-10 07:28:00,4,3,72,0,0,0,0,0,5,11,288,0
"photo",2017-11-10 00:13:00,1,0,5,0,0,0,0,0,5,11,5,0
"video",2017-11-09 01:44:00,2025,200,284,58,0,4,0,1,4,11,692550,2025
"photo",2017-11-09 00:39:00,0,2,7,0,0,0,0,0,4,11,0,0
"photo",2017-11-08 22:22:00,45,2,110,1,1,0,1,0,3,11,4995,45
"photo",2017-11-08 08:08:00,2,3,35,1,1,0,0,0,3,11,72,0
"photo",2017-11-08 08:04:00,0,1,15,1,1,0,0,0,3,11,0,0
"photo",2017-11-08 04:11:00,0,1,6,0,0,0,0,0,3,11,0,0
"photo",2017-11-08 00:57:00,11,0,58,1,2,0,0,0,3,11,649,0
"link",2017-11-07 09:09:00,0,3,48,1,1,0,0,0,2,11,0,0
"photo",2017-11-07 04:16:00,7,0,25,0,0,0,0,0,2,11,175,0
"photo",2017-11-07 02:11:00,4,0,6,0,0,0,0,0,2,11,24,0
"video",2017-11-07 01:24:00,637,63,218,46,0,0,1,0,2,11,168168,637
"photo",2017-11-07 00:02:00,233,6,403,6,10,0,0,0,2,11,95297,0
"photo",2017-11-06 07:54:00,5,1,65,1,0,0,0,0,1,11,330,0
"photo",2017-11-06 07:46:00,2,0,12,0,0,0,0,0,1,11,24,0
"photo",2017-11-05 23:27:00,1,0,4,0,0,0,0,0,7,11,4,0
"photo",2017-11-05 09:03:00,5,1,56,1,0,0,0,0,7,11,285,0
"photo",2017-11-05 09:02:00,5,0,45,0,1,0,0,0,7,11,225,0
"photo",2017-11-05 02:39:00,1,0,6,1,0,0,0,0,7,11,7,0
"video",2017-11-05 01:09:00,1044,51,224,36,2,2,0,0,7,11,271440,0
"photo",2017-11-04 04:20:00,1,0,8,0,0,0,0,0,6,11,8,0
"photo",2017-11-03 22:46:00,6,0,38,0,0,0,0,0,5,11,228,0
"photo",2017-11-03 20:55:00,3,0,179,4,3,0,0,0,5,11,549,0
"video",2017-11-03 05:26:00,593,45,196,36,3,0,0,0,5,11,137576,0
"status",2017-11-03 05:08:00,6,0,48,2,0,0,0,0,5,11,300,0
"photo",2017-11-03 02:48:00,0,0,5,0,0,0,0,0,5,11,0,0
"photo",2017-11-03 01:17:00,2,1,66,3,1,0,0,0,5,11,138,0
"photo",2017-11-02 05:06:00,40,2,162,5,1,0,0,0,4,11,6680,0
"photo",2017-11-02 04:58:00,0,1,28,1,0,0,0,0,4,11,0,0
"photo",2017-11-02 04:55:00,4,1,28,0,0,0,0,0,4,11,112,0
"photo",2017-11-02 01:42:00,0,0,9,0,0,0,0,0,4,11,0,0
"photo",2017-11-01 21:39:00,3,0,81,1,0,0,0,0,3,11,246,0
"photo",2017-11-01 09:32:00,7,1,167,4,4,0,0,0,3,11,1197,0
"photo",2017-11-01 01:31:00,3,1,12,0,0,0,1,0,3,11,36,3
"video",2017-11-01 01:25:00,1372,69,239,82,2,5,1,0,3,11,440412,1372
"photo",2017-10-31 22:31:00,16,1,163,3,3,0,0,0,2,10,2656,0
"photo",2017-10-31 06:16:00,6,0,187,8,4,1,0,0,2,10,1170,0
"video",2017-10-31 00:42:00,959,140,214,46,1,2,1,0,2,10,249340,959
"photo",2017-10-31 00:16:00,1,0,7,0,0,0,0,0,2,10,7,0
"photo",2017-10-30 22:21:00,0,2,24,0,0,0,0,0,1,10,0,0
"link",2017-10-30 22:06:00,0,3,20,0,0,0,0,0,1,10,0,0
"photo",2017-10-30 22:02:00,0,0,19,0,0,0,0,0,1,10,0,0
"photo",2017-10-30 08:19:00,8,0,33,0,0,0,0,0,1,10,264,0
"photo",2017-10-30 08:16:00,5,0,21,1,0,0,0,0,1,10,110,0
"status",2017-10-30 04:19:00,20,0,118,2,0,0,2,0,1,10,2400,40
"photo",2017-10-30 00:42:00,3,0,5,0,0,0,0,0,1,10,15,0
"photo",2017-10-29 06:01:00,5,0,453,20,1,0,0,0,7,10,2365,0
"video",2017-10-28 22:53:00,1278,176,351,124,2,5,0,0,6,10,607050,0
"photo",2017-10-28 20:14:00,5,2,60,1,0,0,0,0,6,10,305,0
"photo",2017-10-28 00:56:00,4,0,5,0,0,0,0,0,6,10,20,0
"video",2017-10-27 22:33:00,1156,139,310,94,1,0,1,0,5,10,467024,1156
"link",2017-10-27 10:13:00,0,10,51,2,0,0,0,0,5,10,0,0
"video",2017-10-27 01:12:00,1418,131,308,93,3,5,1,3,5,10,568618,5672
"status",2017-10-27 00:27:00,0,0,50,0,0,0,0,0,5,10,0,0
"photo",2017-10-26 23:48:00,0,0,6,0,0,0,0,0,4,10,0,0
"photo",2017-10-26 22:58:00,15,2,214,2,0,0,0,0,4,10,3240,0
"photo",2017-10-25 09:28:00,2,0,8,0,0,0,0,0,3,10,16,0
"photo",2017-10-25 05:52:00,11,0,554,14,0,0,0,0,3,10,6248,0
"photo",2017-10-24 03:05:00,0,0,8,0,0,0,0,0,2,10,0,0
"photo",2017-10-23 04:35:00,0,0,3,0,0,0,0,0,1,10,0,0
"photo",2017-10-23 02:56:00,3,0,72,1,0,0,0,0,1,10,219,0
"video",2017-10-23 02:19:00,481,24,225,19,2,3,0,0,1,10,117364,0
"video",2017-10-22 23:09:00,994,106,235,55,1,3,0,0,7,10,288260,0
"photo",2017-10-22 07:54:00,4,3,224,7,1,0,0,0,7,10,924,0
"photo",2017-10-22 07:46:00,8,0,215,3,1,0,0,0,7,10,1744,0
"photo",2017-10-22 02:19:00,0,0,6,0,0,0,0,0,7,10,0,0
"photo",2017-10-21 02:28:00,0,0,8,0,0,0,0,0,6,10,0,0
"video",2017-10-20 22:35:00,1346,192,312,124,5,6,1,2,5,10,586856,4038
"photo",2017-10-20 05:02:00,0,1,6,0,0,0,0,0,5,10,0,0
"video",2017-10-20 00:13:00,764,70,234,62,1,3,2,1,5,10,226144,2292
"photo",2017-10-19 05:53:00,2,0,7,0,0,0,0,0,4,10,14,0
"video",2017-10-19 00:36:00,593,72,259,43,4,1,0,0,4,10,179086,0
"video",2017-10-18 07:51:00,0,0,26,0,0,0,0,0,3,10,0,0
"video",2017-10-18 06:21:00,1789,210,280,92,2,6,1,3,3,10,665508,7156
"photo",2017-10-18 01:50:00,0,0,14,0,0,0,0,0,3,10,0,0
"photo",2017-10-17 23:51:00,16,3,204,11,7,0,0,0,2,10,3440,0
"photo",2017-10-17 19:02:00,14,0,150,3,1,0,0,0,2,10,2142,0
"photo",2017-10-17 01:59:00,0,0,11,0,0,0,3,0,2,10,0,0
"video",2017-10-16 22:08:00,1053,142,267,102,6,2,1,0,1,10,388557,1053
"video",2017-10-15 23:49:00,5839,477,580,145,8,3,10,4,7,10,4233275,81746
"photo",2017-10-15 23:41:00,0,0,13,0,0,0,0,0,7,10,0,0
"video",2017-10-14 07:19:00,982,93,240,88,1,3,1,0,6,10,322096,982
"status",2017-10-14 01:13:00,182,12,183,10,0,0,0,0,6,10,35126,0
"photo",2017-10-14 01:07:00,0,0,5,0,0,0,0,0,6,10,0,0
"video",2017-10-13 04:48:00,1250,85,289,98,3,5,1,1,5,10,483750,2500
"photo",2017-10-13 02:20:00,0,0,10,0,0,0,0,0,5,10,0,0
"photo",2017-10-13 02:19:00,0,0,3,0,0,0,0,0,5,10,0,0
"video",2017-10-11 23:16:00,633,55,263,37,0,0,0,0,3,10,189900,0
"video",2017-10-11 00:39:00,799,64,214,41,0,2,0,0,3,10,203745,0
"photo",2017-10-11 00:37:00,0,0,11,0,0,0,0,0,3,10,0,0
"photo",2017-10-09 23:51:00,2,1,31,0,0,0,0,0,1,10,62,0
"photo",2017-10-09 23:46:00,1,1,7,0,0,0,0,0,1,10,7,0
"video",2017-10-09 01:01:00,866,53,221,62,0,2,0,0,1,10,245078,0
"photo",2017-10-08 23:03:00,5,1,91,0,0,0,0,0,7,10,455,0
"photo",2017-10-08 23:02:00,3,1,57,0,0,0,0,0,7,10,171,0
"photo",2017-10-08 22:54:00,0,0,3,0,0,0,0,0,7,10,0,0
"photo",2017-10-08 00:24:00,0,0,7,0,0,0,0,0,7,10,0,0
"photo",2017-10-07 20:24:00,3,0,93,1,1,0,0,0,6,10,282,0
"photo",2017-10-07 05:57:00,0,0,9,0,0,0,0,0,6,10,0,0
"video",2017-10-07 00:56:00,662,62,222,104,0,1,1,0,6,10,215812,662
"photo",2017-10-06 23:06:00,27,2,517,36,3,1,0,0,5,10,14931,0
"photo",2017-10-06 01:04:00,0,0,11,0,0,0,0,0,5,10,0,0
"video",2017-10-05 23:42:00,507,42,184,40,1,2,0,1,4,10,113568,507
"photo",2017-10-05 09:02:00,10,0,14,1,0,0,0,0,4,10,150,0
"video",2017-10-05 00:18:00,315,39,168,19,0,0,0,0,4,10,58905,0
"photo",2017-10-04 07:47:00,1,0,71,3,0,0,0,0,3,10,74,0
"photo",2017-10-04 03:19:00,0,0,5,0,0,0,0,0,3,10,0,0
"video",2017-10-03 23:28:00,769,37,209,28,2,1,0,0,2,10,182253,0
"photo",2017-10-03 22:55:00,2,0,69,0,1,0,0,0,2,10,138,0
"photo",2017-10-03 22:53:00,2,1,52,0,2,0,0,0,2,10,104,0
"video",2017-10-03 02:32:00,645,28,158,35,1,0,0,0,2,10,124485,0
"photo",2017-10-03 01:07:00,0,0,7,0,0,0,0,0,2,10,0,0
"photo",2017-10-03 00:23:00,0,7,38,0,0,0,0,0,2,10,0,0
"photo",2017-10-02 11:45:00,12,0,128,2,0,0,0,0,1,10,1560,0
"photo",2017-10-02 02:06:00,1,0,4,0,0,0,0,0,1,10,4,0
"video",2017-10-01 23:25:00,677,23,172,38,0,1,0,0,7,10,142170,0
"video",2017-09-30 23:25:00,841,41,211,39,2,1,0,0,6,9,210250,0
"video",2017-09-29 23:16:00,803,36,195,31,0,3,0,0,5,9,181478,0
"photo",2017-09-29 22:22:00,12,1,57,1,1,0,0,0,5,9,696,0
"photo",2017-09-29 22:17:00,1,0,12,0,0,0,0,0,5,9,12,0
"photo",2017-09-29 22:11:00,3,0,37,0,0,0,0,0,5,9,111,0
"photo",2017-09-29 22:04:00,5,0,69,0,0,0,0,0,5,9,345,0
"photo",2017-09-29 07:20:00,3,0,33,0,0,0,0,0,5,9,99,0
"photo",2017-09-29 07:15:00,0,0,20,0,0,0,0,0,5,9,0,0
"photo",2017-09-29 07:07:00,3,1,8,0,0,0,0,0,5,9,24,0
"photo",2017-09-29 07:02:00,3,0,20,0,0,0,0,0,5,9,60,0
"photo",2017-09-29 07:00:00,0,0,12,0,0,0,0,0,5,9,0,0
"video",2017-09-28 22:44:00,778,56,181,29,1,2,0,1,4,9,163380,778
"photo",2017-09-27 00:22:00,58,0,392,15,0,0,0,0,3,9,23606,0
"photo",2017-09-25 23:07:00,1,1,35,1,0,0,0,0,1,9,36,0
"photo",2017-09-25 23:01:00,3,0,18,1,0,0,0,0,1,9,57,0
"photo",2017-09-25 22:59:00,4,0,14,0,0,0,0,0,1,9,56,0
"photo",2017-09-25 22:54:00,0,0,11,0,0,0,0,0,1,9,0,0
"photo",2017-09-25 22:52:00,1,0,8,0,0,0,0,0,1,9,8,0
"photo",2017-09-25 22:46:00,0,1,13,1,0,0,0,0,1,9,0,0
"photo",2017-09-25 22:43:00,9,0,68,1,0,0,0,0,1,9,621,0
"photo",2017-09-25 22:20:00,2,0,53,2,0,0,0,0,1,9,110,0
"video",2017-09-24 23:50:00,606,26,191,54,0,1,0,1,7,9,148470,606
"video",2017-09-24 00:25:00,860,56,230,44,3,0,1,0,7,9,235640,860
"photo",2017-09-22 08:56:00,2,0,16,0,0,0,0,0,5,9,32,0
"photo",2017-09-22 08:52:00,3,0,29,1,0,0,0,0,5,9,90,0
"photo",2017-09-22 08:50:00,9,1,80,2,4,0,0,0,5,9,738,0
"photo",2017-09-22 08:45:00,2,0,31,0,0,0,0,0,5,9,62,0
"photo",2017-09-22 08:40:00,1,0,10,0,0,0,0,0,5,9,10,0
"video",2017-09-22 00:35:00,464,64,172,33,0,1,0,0,5,9,95120,0
"photo",2017-09-21 02:24:00,4,0,387,4,0,0,0,0,4,9,1564,0
"photo",2017-09-19 03:13:00,1,0,53,1,0,0,0,0,2,9,54,0
"video",2017-09-18 05:51:00,570,88,235,41,1,2,0,0,1,9,157320,0
"photo",2017-09-18 03:45:00,0,0,83,2,0,0,0,0,1,9,0,0
"status",2017-09-18 00:39:00,3,0,38,1,0,0,0,0,1,9,117,0
"photo",2017-09-17 07:55:00,0,0,40,1,0,0,0,0,7,9,0,0
"video",2017-09-16 22:57:00,1037,100,296,55,3,2,1,1,6,9,363987,2074
"photo",2017-09-16 08:00:00,9,0,92,0,0,0,0,0,6,9,828,0
"photo",2017-09-16 07:57:00,2,0,25,0,0,0,0,0,6,9,50,0
"photo",2017-09-16 07:55:00,3,0,32,0,0,0,0,0,6,9,96,0
"video",2017-09-16 03:34:00,784,119,197,51,1,0,0,0,6,9,194432,0
"photo",2017-09-15 23:48:00,1,0,62,2,0,0,0,0,5,9,64,0
"video",2017-09-15 01:21:00,969,79,75,49,0,2,0,0,5,9,120156,0
"status",2017-09-14 23:04:00,30,0,91,2,2,0,0,0,4,9,2790,0
"photo",2017-09-14 21:59:00,6,3,75,0,0,0,0,0,4,9,450,0
"photo",2017-09-13 11:20:00,11,0,137,2,4,1,0,0,3,9,1529,0
"photo",2017-09-12 19:39:00,5,0,92,1,5,1,0,0,2,9,465,0
